Date,low_beta_new,momentum_new,quality_new,Equity Momentum,Equity Low Beta,Equity Quality,Commodity Carry,Commodity Curve,Credit Curve,Credit Carry,FX Carry,FX Value,Interest Rate Spread,Interest Rate Curve,Equity Trend,FX Trend,Commodity Trend,Interest Rate Trend,Commodity Volatility Carry,Interest Rate Volatility Carry,Equity Volatility Carry,COT,Merger Arb
16/02/2012,88.03,82.06,90.75,94.87,90.04,111.89,320.95,230.7033,95.7867,91.616,285.6271,124.6603,106.7381,130.2521,99.2534,234.5552,215.6867,190.271,272.7148,136.4456,90.74,123.709,1075.091184
17/02/2012,87.78,82.11,90.41,94.91,89.89,111.55,318.6034,230.2266,95.8468,91.7999,285.6421,124.9147,106.7057,130.4021,99.523,233.4727,215.456,189.9429,272.4961,136.5028,91.08,123.7042,1074.482647
20/02/2012,87.59,81.89,90.41,94.84,89.81,111.4,318.6034,230.2266,95.8771,92.1387,284.4858,125.1195,106.6824,130.4981,99.6716,233.2365,215.456,190.0413,272.4961,136.5028,91.08,123.7042,1074.472797
21/02/2012,87.69,82.16,90.68,94.93,89.78,111.62,321.1414,230.6384,95.9188,92.1169,285.1073,125.036,106.6766,130.5152,99.6532,232.8206,216.5537,190.0247,273.2704,136.6046,91.46,123.7417,1073.158561
22/02/2012,87.76,82.25,91.03,95.04,89.78,111.7,321.9704,230.555,95.8648,91.9691,286.0174,125.2424,106.6819,130.4134,99.5119,232.8376,217.032,190.1777,273.4937,136.7502,91.71,123.762,1073.877192
23/02/2012,87.83,82.29,91.02,95.04,89.81,111.66,323.1966,230.5492,95.9109,91.827,285.4045,125.3009,106.729,130.2149,99.5149,232.7016,219.4172,190.2809,274.1697,136.9812,92.15,123.8071,1074.996286
24/02/2012,87.75,82.45,91.07,95.08,89.76,111.73,323.4854,230.2053,95.9331,91.8873,284.6168,125.5574,106.7123,130.108,99.6208,232.0659,219.6368,190.3205,274.6334,137.4316,92.27,123.9438,1075.906404
27/02/2012,87.81,82.61,90.86,95.24,89.78,111.59,324.8599,229.9981,95.9505,91.9325,285.2022,125.4251,106.7373,130.0624,99.4359,232.1836,218.7513,191.1604,275.037,137.5388,92.23,124.1209,1077.334108
28/02/2012,87.83,82.64,90.79,95.17,89.82,111.77,325.5133,230.2135,96.0618,92.0642,285.4996,125.4889,106.7528,130.0387,99.6912,232.473,217.6788,191.3905,274.7656,137.6735,92.3,124.2863,1077.276222
29/02/2012,88.05,82.73,90.88,95.15,89.96,111.71,321.9708,230.2994,96.0792,91.9681,285.34,125.8631,106.7201,129.9864,99.6063,232.5543,217.181,191.7531,272.8073,137.5331,92.53,124.1122,1076.672597
01/03/2012,87.93,83.03,90.86,95.35,89.88,111.63,323.54,230.6283,96.1062,92.0607,284.5357,125.9113,106.6925,130.2817,99.8325,231.9438,219.5643,191.7921,272.9055,137.341,92.59,124.1146,1076.898587
02/03/2012,87.96,82.88,90.86,95.33,89.89,111.62,323.0281,230.6868,96.1042,92.0499,284.7207,125.772,106.7402,130.4052,99.8456,232.1338,218.1313,193.0368,273.2455,137.7157,92.76,124.3523,1077.731841
05/03/2012,88.6,83.03,90.93,95.36,90.07,111.48,324.607,230.9579,96.081,91.9846,284.8311,126.0934,106.717,130.2177,99.5219,231.1999,218.8009,192.2042,273.419,137.7395,92.91,124.5441,1077.219105
06/03/2012,88.9,82.97,90.86,95.26,90.29,111.61,324.9845,230.9411,96.0998,91.8292,284.8825,125.7557,106.7431,130.1685,98.5688,230.7782,219.2921,192.2609,273.2681,137.5391,92,124.5502,1075.599381
07/03/2012,88.7,83.1,90.58,95.39,90.23,111.4,325.2524,230.9328,96.1264,92.0866,283.9062,125.9023,106.7426,130.1393,98.7242,230.6974,221.5128,192.1166,273.6544,137.8588,92.18,124.4511,1076.75513
08/03/2012,88.54,83.52,90.55,95.6,90.15,111.36,327.0014,230.9842,96.0982,92.1577,282.4418,126.809,106.7047,130.3089,99.4313,230.2868,222.2138,191.8888,275.1904,137.8093,92.36,124.4573,1077.360096
09/03/2012,88.71,83.06,90.47,95.51,90.15,111.43,326.7922,230.9023,96.1135,92.1052,283.3655,126.5392,106.7043,130.3212,99.6263,230.6602,221.4851,191.8636,275.8243,138.1922,92.76,124.5017,1078.124472
12/03/2012,89.06,83.09,90.66,95.5,90.28,111.48,327.221,230.7831,96.1342,92.0839,282.6963,126.5959,106.7397,130.1402,99.5559,229.4871,221.2102,191.962,276.5658,138.4759,93.19,124.6452,1079.025651
13/03/2012,88.85,82.98,90.59,95.4,90.16,111.43,327.6253,230.9103,96.1572,92.1918,282.9582,126.8826,106.6965,130.2418,100.1163,229.8908,221.6387,191.3665,277.0425,138.044,92.85,124.5798,1080.919966
14/03/2012,88.58,82.88,90.45,95.48,90.01,111.19,327.6437,231.1347,96.1596,92.2128,283.7708,126.2883,106.6057,130.2498,100.3042,229.298,221.7524,190.5598,276.2902,134.8912,92.55,124.4668,1081.219981
15/03/2012,88.31,82.55,90.34,95.36,89.91,111.14,326.9226,230.664,96.2216,92.1747,283.2526,126.1575,106.5796,130.3285,100.4643,229.591,220.4314,190.5765,276.6864,135.472,92.67,124.5833,1081.276371
16/03/2012,88.05,82.35,90.28,95.38,89.79,111.22,327.5409,230.3294,96.2853,92.2062,282.4903,126.1214,106.5547,130.2283,100.6197,229.7633,221.6357,190.54,276.9436,135.1034,92.79,124.4927,1080.482275
19/03/2012,88.02,82.46,90.47,95.38,89.78,111.28,327.9263,230.5236,96.281,92.4677,281.4914,126.3196,106.5483,130.149,100.5576,229.3809,221.544,190.6475,277.8518,134.5238,93,124.4336,1079.939711
20/03/2012,88.2,82.3,90.24,95.28,89.82,111.11,328.9781,230.5817,96.2525,91.9869,281.2263,126.0843,106.5491,130.0084,100.1865,228.7963,220.9307,190.5424,277.2251,134.4559,93.06,124.4583,1079.044397
21/03/2012,88.33,82.66,90.22,95.44,89.92,111.23,328.6602,230.3562,96.357,91.2654,281.7399,126.3549,106.5647,130.0357,100.1101,228.7627,221.153,190.9019,278.0302,135.0688,93.35,124.4559,1079.753074
22/03/2012,88.74,82.67,90.21,95.44,90.17,111.18,329.0417,230.1509,96.2996,90.6407,282.0235,126.0269,106.6288,130.0579,99.7036,228.0249,222.1694,191.2763,278.2407,135.2807,93.31,124.48,1079.211349
23/03/2012,88.69,82.76,90.13,95.56,90.1,111.28,329.2638,230.2522,96.272,90.6635,281.2232,125.843,106.6604,129.9764,99.7376,228.1805,222.4008,191.6279,278.3236,135.4928,93.64,124.4638,1079.085334
26/03/2012,88.96,83,90.38,95.56,90.15,111.16,328.7907,230.5655,96.2226,90.8751,280.452,126.2869,106.6532,130.1662,100.2315,228.8912,222.017,191.7527,278.9743,135.6639,93.81,124.5597,1080.021392
27/03/2012,89.06,83,90.36,95.58,90.24,111.19,328.7905,230.9801,96.1847,91.1195,281.3896,126.0104,106.6796,130.2833,100.3087,228.9302,221.7918,192.2588,279.4475,135.7228,93.57,124.6878,1079.336681
28/03/2012,89.15,82.78,90.15,95.49,90.27,111.03,329.4737,230.6976,95.97,91.2237,281.7418,125.9136,106.6843,130.2207,99.9864,228.1,222.0582,192.3095,279.1048,136.0382,93.66,124.5681,1080.972438
29/03/2012,89.27,82.92,90.16,95.57,90.36,111.15,332.8385,230.9715,95.9946,90.9115,281.3293,126.1093,106.7108,130.2652,99.4394,227.5672,223.8742,192.1277,278.4574,136.0112,93.56,124.3547,1080.618364
30/03/2012,89.35,82.98,90.4,95.47,90.35,111.1,330.924,231.1707,95.962,90.9406,281.3246,126.4582,106.7158,130.407,99.617,227.6358,221.2323,192.1277,278.939,135.9455,93.79,124.6788,1080.514109
02/04/2012,89.49,83.4,90.54,95.66,90.39,111.16,331.9587,231.3797,95.9878,90.9954,280.8139,126.6078,106.687,130.4557,100.0822,228.0202,222.1514,192.0492,278.7272,136.1088,93.96,124.769,1081.667216
03/04/2012,89.49,83.73,90.63,95.79,90.49,111.09,332.1143,231.0747,96.0291,91.0391,280.9561,126.3537,106.6973,130.3892,99.8743,227.8387,221.7414,191.6696,279.2266,135.4288,93.91,124.7532,1081.631868
04/04/2012,89.38,83.59,90.76,95.94,90.55,111.22,332.788,231.0379,95.9841,90.9982,282.5119,126.0245,106.7235,130.6299,98.8443,227.9104,223.154,191.4129,277.426,135.6046,93.43,124.6301,1080.682471
05/04/2012,89.22,83.79,90.91,96,90.46,111.2,333.7705,230.9607,95.975,91.1392,282.8763,125.9477,106.7603,130.5588,98.836,228.29,223.5731,191.6272,278.1084,135.5665,93.54,124.6035,1080.802007
06/04/2012,89.24,83.74,90.91,95.96,90.49,111.23,333.7705,230.9607,95.975,91.1392,282.8763,125.9477,106.7603,130.5588,98.7961,228.29,223.5731,191.6272,278.1084,135.5665,93.54,124.6035,1080.792305
09/04/2012,89.18,83.88,90.82,96,90.53,111.3,332.9794,231.0894,95.975,91.1392,282.8763,125.9477,106.7603,130.5588,98.5265,228.29,222.9679,191.6272,278.5869,134.1257,93.54,124.7149,1078.961194
10/04/2012,89.32,83.72,90.82,95.87,90.65,111.4,333.067,231.2873,95.9781,90.9895,282.7181,125.1487,106.87,130.3394,97.7762,227.3457,223.8577,192.3499,277.7438,133.4319,92.59,124.7412,1076.812038
11/04/2012,89.25,83.9,90.89,96,90.61,111.51,332.9801,231.1061,96.0937,91.0776,281.9654,125.2514,106.8054,130.2881,97.7961,227.652,223.7896,191.9761,278.1491,133.7413,92.69,124.7321,1078.074013
12/04/2012,89.1,83.96,91.06,96.05,90.45,111.55,333.9204,230.855,96.1316,91.3046,281.6894,125.1734,106.7941,130.3564,98.3913,228.4341,223.556,192.2078,278.7098,134.0248,93.03,124.6745,1079.140513
13/04/2012,89.18,84.41,91.36,96.32,90.56,111.72,333.4499,230.9567,96.1487,91.2419,282.4997,124.9374,106.8202,130.1237,98.0136,228.5184,223.9632,192.538,278.8682,134.091,92.56,124.627,1079.772765
16/04/2012,89.54,84.03,91.43,96,90.67,111.54,333.0628,230.4897,96.1417,91.235,282.2188,125.0713,106.8025,129.9597,98.0122,227.896,223.7963,192.0002,279.3947,134.2131,92.88,124.6623,1079.562902
17/04/2012,89.7,84.08,91.37,95.72,90.68,111.47,333.125,230.3822,96.1285,91.1672,281.279,125.6474,106.7752,130.0929,98.3046,228.156,223.8605,192.0458,280.5256,134.5293,92.67,124.7776,1079.190466
18/04/2012,89.68,84.36,91.72,95.92,90.72,111.81,333.1385,230.6124,96.1738,91.1571,281.2556,125.7195,106.7743,129.9716,98.463,228.6875,223.18,191.9315,280.8638,134.5984,92.74,124.7509,1080.570409
19/04/2012,89.72,84.41,91.81,96.03,90.68,111.9,332.7138,230.661,96.0907,91.1837,280.5389,125.7175,106.736,129.8569,98.5995,228.6175,222.7406,191.6258,280.8585,134.6319,92.92,124.7998,1080.730865
20/04/2012,89.95,84.62,92.19,96.18,90.78,111.88,332.9259,230.496,96.0928,91.3691,280.0598,126.008,106.6866,129.8678,98.6097,229.0673,222.5351,191.2226,281.9716,134.9989,93.28,124.6168,1080.793417
23/04/2012,89.91,84.37,92.16,96.13,90.84,111.98,331.6857,230.2273,95.9721,91.4985,280.6911,125.7894,106.7174,129.718,98.3715,228.9613,221.8321,191.2935,282.3713,134.9501,93.06,124.375,1079.884013
24/04/2012,89.97,84.13,91.81,96,90.83,111.76,332.1092,230.6366,96.02,91.5334,280.005,125.9661,106.7004,129.7412,98.3168,228.8345,221.368,191.2334,282.636,135.017,93.26,124.3709,1080.186326
25/04/2012,89.87,84.7,91.97,96.1,90.68,111.91,331.3207,230.2921,96.0841,91.4819,280.1541,125.7439,106.7431,129.9684,98.4313,228.9041,222.1051,191.9921,282.2631,135.17,93.32,124.2555,1081.13659
26/04/2012,90.22,85.09,91.86,96.28,90.79,111.7,331.7381,230.0812,96.0837,91.6516,280.0433,125.6954,106.7748,130.0034,98.6055,228.9854,221.3845,192.6354,283.0707,135.4166,93.51,124.3607,1080.431992
27/04/2012,90.24,85.1,91.96,96.27,90.74,111.66,331.4487,229.5472,96.1627,91.6578,279.4223,126.0105,106.7633,129.9742,98.558,229.0888,220.3551,192.3593,283.6455,135.3446,93.64,124.3885,1080.813444
30/04/2012,90.47,84.69,92.14,96.02,90.91,111.75,329.8259,229.5497,96.1304,91.8075,280.0196,126.1716,106.7503,129.9691,98.737,229.1005,220.5045,192.5556,284.1689,135.4022,93.69,124.292,1080.834259
01/05/2012,90.5,84.88,92.12,96.06,90.95,111.74,329.5861,229.2914,96.1866,91.9852,279.9814,126.3924,106.7551,130.0949,98.752,228.9145,219.3218,192.6172,285.043,135.2561,93.69,124.4078,1077.899144
02/05/2012,90.56,85.13,92.4,96.21,90.99,111.84,331.4765,229.7392,96.1345,92.0629,280.0699,126.5781,106.7816,129.8595,98.9421,229.1683,220.6291,192.9139,284.6124,135.3403,93.75,124.3265,1077.75084
03/05/2012,90.76,85.02,92.59,96.07,91.09,111.75,330.1792,229.5725,96.1731,92.0425,279.8335,127.0186,106.7972,129.788,98.8679,229.2315,220.3782,192.9147,284.1001,135.6107,93.79,124.2973,1077.869508
04/05/2012,90.89,84.9,92.17,96.09,91.24,111.63,330.3219,229.6346,96.1856,92.1633,280.2726,126.6443,106.8077,129.6907,98.4369,229.0881,219.8594,193.1492,282.9618,135.8311,93.38,124.4101,1076.972575
07/05/2012,90.78,84.77,91.93,95.95,91.21,111.16,329.9096,229.3663,96.1856,92.1633,280.2726,126.6443,106.8077,129.6907,97.9478,229.0881,219.1446,193.1492,283.4196,135.8951,93.38,124.4247,1076.311885
08/05/2012,90.94,84.53,91.81,95.79,91.3,111.14,328.598,229.1616,96.191,92.2228,281.7911,126.262,106.8106,129.4662,97.9572,228.801,218.29,192.6221,282.0033,135.6266,93.58,124.4555,1075.945811
09/05/2012,90.82,84.37,91.74,95.76,91.24,111.16,328.6472,228.8455,96.1183,92.4922,281.376,125.9914,106.8043,129.5013,97.8073,229.1727,218.9391,191.7516,282.2534,135.5975,93.43,124.3502,1078.403624
10/05/2012,90.81,84.66,91.35,95.9,91.18,111.21,328.9035,228.662,96.12,92.6156,280.7292,126.126,106.7823,129.521,97.7063,228.8042,219.2842,191.8794,283.2274,136.0052,93.81,124.4051,1077.596481
11/05/2012,90.89,85.05,91.83,96.07,91.22,111.3,328.7118,228.3576,96.1198,92.8396,280.8396,125.9493,106.8085,129.2775,97.623,229.0914,219.0777,191.5503,281.7328,135.7792,93.84,124.4498,1076.799043
14/05/2012,90.89,84.83,91.94,95.96,91.29,111.36,327.2055,228.3272,96.0705,93.2297,280.9187,125.573,106.7906,129.0273,97.4526,229.2152,219.3713,190.4424,281.5146,135.148,93.61,124.4763,1077.614824
15/05/2012,91.11,84.96,92.03,95.97,91.42,111.32,325.9641,228.1771,95.9429,93.3381,281.6955,125.2251,106.7634,128.8076,97.5501,228.9425,218.607,190.4173,281.5681,135.7341,93.66,124.353,1074.721614
16/05/2012,91.02,85.02,91.96,95.96,91.35,111.4,322.8724,227.487,95.9155,93.5951,280.3197,125.8489,106.7734,128.6278,97.3325,227.7524,216.6003,190.7934,280.1552,135.8722,93.83,124.3929,1074.473328
17/05/2012,90.92,84.42,91.8,95.65,91.23,111.45,319.9602,227.3186,95.8828,93.6839,280.846,125.5356,106.7989,128.1703,97.2529,227.4466,215.8286,190.9344,280.2055,135.7064,93.58,124.4542,1072.489283
18/05/2012,90.87,84.32,91.63,95.57,91.2,111.43,317.3421,226.6036,95.844,93.7267,279.4589,125.9037,106.8033,128.1043,96.963,226.1492,212.5824,190.9591,278.5105,135.7891,93.46,124.4499,1072.441143
21/05/2012,90.65,85.02,91.93,95.92,91.08,111.63,318.743,226.9392,95.913,93.7971,278.5794,125.8981,106.8277,128.2652,97.054,226.3869,213.7629,191.6111,279.8929,136.0144,93.88,124.4372,1073.204011
22/05/2012,90.54,85.16,92,95.93,90.97,111.37,317.3372,226.9722,95.957,93.8593,278.1865,126.2392,106.8325,128.5229,96.8151,227.2248,214.6048,192.1973,278.8362,136.1868,93.9,124.3092,1073.324384
23/05/2012,90.37,85.1,91.99,96.06,90.86,111.55,316.6838,226.9648,95.9746,93.9462,278.3113,125.8857,106.8261,128.2098,97.1135,227.9863,215.1106,192.5732,277.325,135.9553,93.82,124.29,1073.469161
24/05/2012,90.62,85.17,91.74,96.18,90.91,111.55,317.7636,227.2478,95.9598,93.9115,278.4082,126.2701,106.8202,128.2296,97.0504,227.152,215.5154,193.0671,277.766,136.4692,93.9,124.3167,1073.731815
25/05/2012,90.74,85.06,91.49,96.14,90.98,111.49,317.9032,227.5902,95.9794,94.0215,279.9541,126.4165,106.7881,128.1652,97.0153,226.2492,215.5635,193.092,278.1588,136.666,94.04,124.4416,1073.586041
28/05/2012,90.67,85.1,91.66,96.15,90.97,111.56,317.9032,227.5902,96.0805,93.9795,279.8858,126.5223,106.7969,128.2205,97.0639,226.7316,215.5635,193.3907,278.1588,136.666,94.04,124.4416,1073.586041
29/05/2012,90.45,85.15,91.8,96.32,90.83,111.61,319.2835,228.5373,96.2115,94.0518,279.558,126.9206,106.7912,128.1477,96.822,226.4692,217.6358,193.0208,278.4215,136.8582,94.34,124.3165,1073.502118
30/05/2012,90.42,85.29,91.69,96.45,90.89,111.66,317.5623,228.7629,96.0603,94.2491,280.0646,126.6792,106.8366,127.8674,97.2581,226.7769,217.4635,193.7631,277.8229,136.1957,93.83,124.3663,1073.348157
31/05/2012,90.8,85.11,91.38,96.36,91.03,111.38,316.1375,228.761,95.9932,94.5282,279.5044,126.3098,106.8149,127.5693,97.2531,227.1238,217.3277,193.5947,277.8781,135.825,93.82,124.4849,1073.441717
01/06/2012,90.79,84.36,91.15,95.92,91.13,111.63,316.5705,228.5571,96.106,94.5523,279.6514,125.8246,106.8805,127.0345,97.5341,225.8339,219.4317,193.7177,275.8573,134.6426,93.29,124.5427,1072.595036
04/06/2012,91,84.42,91.4,95.79,91.19,111.78,315.386,228.4535,96.106,94.5523,279.6514,125.8246,106.8805,127.0345,97.8,225.8339,218.0143,193.7177,276.0654,135.3158,93.29,124.4098,1072.570855
05/06/2012,90.81,84.47,91.08,96,91.1,111.56,316.0544,227.6594,96.106,94.5523,279.6514,125.8246,106.8805,127.0345,97.5082,225.8339,218.8468,193.7177,276.8983,135.6419,93.29,124.5956,1072.808252
06/06/2012,91.01,84.61,91.22,95.96,91.05,111.34,317.4944,227.4968,96.2667,94.3657,280.4876,126.0392,106.8588,127.5357,96.9945,226.1355,219.1233,193.8229,277.0842,135.3131,93.71,124.92,1073.178657
07/06/2012,91.09,84.53,91.56,95.91,91.11,111.31,319.1459,228.0516,96.3644,94.4767,280.4141,126.4524,106.8384,127.7828,96.686,225.7565,217.8037,193.4576,275.2498,135.8168,94,124.9373,1073.071087
08/06/2012,91.26,84.73,91.28,96.04,91.19,111.3,318.285,227.7043,96.2495,94.8826,280.2722,126.5907,106.8837,127.7375,96.9524,226.2001,218.4399,193.8947,275.788,135.7373,94.11,124.9852,1073.718296
11/06/2012,91.47,84.9,91.34,96.19,91.27,111.22,318.5655,227.0033,96.175,95.1302,279.9192,126.9194,106.9034,127.5253,96.8781,226.5586,218.6366,193.7786,276.2061,135.509,93.86,125.272,1073.597936
12/06/2012,91.51,85.32,91.36,96.35,91.26,111.24,319.0292,226.7773,96.4486,95.1623,279.873,126.9016,106.8557,127.6071,96.8351,227.6576,218.9647,193.2958,276.7354,135.3562,93.74,125.2918,1073.738623
13/06/2012,91.79,85.18,91.21,96.25,91.45,111.19,320.2587,226.8862,96.5053,95.2899,278.6597,126.9954,106.8501,127.5755,96.7802,227.1701,218.2527,193.0985,276.1495,135.2345,93.45,125.2988,1073.67046
14/06/2012,92.09,85.3,91.15,96.29,91.54,111.18,318.4724,225.6692,96.4086,95.2598,278.6247,126.9938,106.8408,127.7089,96.7636,227.6399,216.2673,194.1371,273.5936,135.6438,93.7,125.1296,1073.796796
15/06/2012,92.06,85.04,91.2,96.24,91.49,111.4,319.9629,225.3904,96.5131,95.4193,278.5283,126.9325,106.8507,127.8091,96.441,227.7115,217.456,196.5202,273.8538,135.5361,93.88,125.2963,1074.007532
18/06/2012,92.32,85.49,91.18,96.61,91.54,111.43,317.4032,224.5735,96.4,95.5396,279.2078,126.8331,106.8629,127.8824,96.3125,228.4265,216.4765,196.6479,275.0073,136.5715,94.98,125.1724,1074.181569
19/06/2012,92.25,85.42,91.34,96.56,91.53,111.34,319.3598,225.3445,96.469,95.4125,277.3442,127.5431,106.829,127.9597,95.9565,227.8511,215.2501,195.9863,274.74,136.9703,95.19,125.3196,1074.335948
20/06/2012,92.12,85.36,91.44,96.55,91.5,111.24,318.8084,225.5612,96.4562,95.2182,277.8558,127.8593,106.8284,127.8014,95.743,227.9002,215.8446,195.7214,274.906,137.662,95.6,125.2449,1074.303504
21/06/2012,92.08,85.33,91,96.47,91.5,110.78,314.6872,225.1906,96.6056,94.6185,278.6084,128.1196,106.8495,127.6095,95.9191,228.4531,215.2652,196.103,274.3934,138.2155,95.17,124.9993,1074.331703
22/06/2012,92.32,85.22,90.94,96.46,91.55,110.71,313.4821,225.2568,96.6916,94.6769,277.3732,127.8111,106.8115,127.8675,96.1478,229.1627,214.6678,196.0919,274.957,138.4668,95.63,124.8297,1074.335462
25/06/2012,92.6,85.55,90.91,96.63,91.67,110.75,312.3407,225.2088,96.6145,94.841,278.794,127.2208,106.8417,127.7992,96.4741,228.9572,212.1602,196.6767,275.124,138.5131,95.19,124.7693,1074.397225
26/06/2012,92.78,85.98,91,96.82,91.74,110.83,311.7876,225.1607,96.6985,94.744,279.0311,127.1891,106.8038,127.8707,96.5881,229.8006,211.499,195.9902,275.192,138.7307,95.31,124.8,1074.392464
27/06/2012,92.89,85.74,90.83,96.6,91.9,110.59,311.9814,225.0264,96.6666,94.8241,279.1224,127.6079,106.8087,127.8639,96.3505,229.6006,211.9138,196.0052,275.1897,138.7482,95.24,124.8466,1074.602006
28/06/2012,93.14,85.26,90.72,96.41,92.09,110.62,313.8143,225.0091,96.7496,94.8995,278.7791,127.4609,106.8187,127.8696,96.2972,229.2661,212.4753,195.9046,274.6776,138.6915,95.37,124.7581,1074.558972
29/06/2012,93.3,85.3,91.01,96.23,92.09,110.68,312.5125,225.2132,96.7777,94.8301,277.5957,128.2429,106.8233,128.2864,95.5946,227.1668,211.1643,195.9005,274.5147,138.6924,94.83,124.8218,1074.559926
02/07/2012,93.48,85.7,90.84,96.48,92.16,110.86,313.3108,225.2372,96.7572,94.816,280.6126,128.1055,106.8269,128.0862,95.4894,226.7849,210.6642,196.403,275.2067,138.7854,95.24,124.8907,1074.841334
03/07/2012,93.4,85.78,90.87,96.42,92.19,111.01,312.7121,225.5205,96.8423,94.6921,281.015,128.3725,106.837,128.3473,95.2694,226.5721,209.4158,196.4393,272.7701,138.8022,95.28,124.9003,1074.883744
04/07/2012,93.4,85.77,90.98,96.47,92.19,111.07,312.7121,225.5205,96.8014,94.5314,282.0267,128.2561,106.8417,128.3533,95.2403,226.7472,209.4158,196.6088,272.7701,138.8022,95.28,124.9003,1074.883744
05/07/2012,93.35,86.06,91.42,96.61,92.2,111.21,312.376,225.543,96.7899,94.6388,282.7858,128.4624,106.8623,128.4703,95.3966,228.1195,212.3949,197.2475,270.4086,138.8608,95.2,124.6621,1074.822976
06/07/2012,93.63,86.2,91.05,96.8,92.32,111.1,314.7415,225.4645,96.8149,94.8475,282.9682,127.8461,106.8614,128.3309,95.5555,228.5822,213.8543,197.5775,270.6552,139.1194,95.39,124.8255,1074.808109
09/07/2012,93.87,86.11,90.86,96.66,92.36,110.98,314.6956,225.9061,96.8256,95.1011,281.8516,127.9286,106.8386,128.1477,95.639,228.8806,213.3073,197.2192,269.8438,139.1776,95.6,124.5994,1074.794748
10/07/2012,94.05,86.16,90.87,96.67,92.51,110.81,315.6488,226.2303,96.8474,95.0641,282.2927,128.341,106.8433,127.9941,95.7268,229.1642,213.542,197.2082,271.4297,139.1889,95.63,124.743,1074.886628
11/07/2012,94.22,85.91,90.88,96.48,92.65,110.72,313.6739,225.5492,96.8928,95.1393,282.7407,128.0789,106.8055,127.7354,95.6582,229.3896,212.639,197.7243,271.9723,139.2289,96.16,124.7975,1074.673591
12/07/2012,94.33,86.18,91.02,96.63,92.62,110.66,314.489,225.167,96.9597,95.0198,283.2952,127.7759,106.8368,127.6474,95.737,229.2357,215.0359,198.5923,273.0228,139.6135,96.27,124.7413,1074.741884
13/07/2012,94.51,86.37,91.16,96.61,92.72,110.66,315.8145,225.2449,97.0418,94.7918,283.0272,128.0743,106.8097,127.8307,95.8821,229.2378,213.8531,198.3247,273.6677,139.8504,96.21,124.7054,1075.154586
16/07/2012,94.62,86.59,91.03,96.78,92.73,110.58,317.5266,224.997,97.1174,94.9877,283.5716,127.9193,106.8508,127.841,95.8778,229.2647,216.6792,198.5366,273.6349,139.9186,96.52,124.4776,1074.987637
17/07/2012,94.63,86.63,91.13,96.92,92.79,110.64,317.0027,224.6178,97.1799,94.8939,283.7625,128.1268,106.8394,127.9275,95.7955,229.5666,217.5887,198.2213,274.4658,140.0204,96.74,124.5183,1075.089752
18/07/2012,94.72,86.75,91.61,96.85,92.79,110.66,317.1101,224.0247,97.2136,94.9151,283.1595,128.4058,106.8496,127.9739,96.0959,230.2456,218.1473,199.1837,272.7217,140.2007,96.8,124.3079,1075.328592
